code,type,text,weight
love_D_to_ex_wood,action,감정적인 말은 아끼시오. 오늘은 조용히 넘기시오.,1
love_D_to_ex_wood,state,토기운이 과해 조절이 필요하오. 변화가 많아 생각이 퍼질 수 있소.,1
health_A,intro,건강운이 좋소. 오늘은 물러서기보다 나설 때요.,1
health_A,intro,몸의 기운은 맑게 열려 있소. 뜻을 세워도 좋겠소.,1
health_A,effect,몸 상태는 좋은 쪽으로 풀릴 가능성이 크오.,1
health_A,effect,움직이면 결과가 따를 기운이 있소.,1
health_A,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_geum_df_earth,intro,건강운은 분별이 살아 있소. 나서도 좋겠소.,1
health_A_geum_df_earth,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 기준이 서니 길이 보이오.,1
health_A_geum_df_earth,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_geum_df_earth,state,분별이 조금 흐려도 오늘은 바로잡을 수 있소. 차분한 기운도 길을 돕소.,1
health_A_geum_df_fire,intro,건강운은 분별이 살아 있소. 나서도 좋겠소.,1
health_A_geum_df_fire,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 기준이 서니 길이 보이오.,1
health_A_geum_df_fire,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_geum_df_fire,state,분별이 조금 흐려도 오늘은 바로잡을 수 있소. 밝은 기운이 힘을 보태오.,1
health_A_geum_df_water,intro,건강운은 분별이 살아 있소. 나서도 좋겠소.,1
health_A_geum_df_water,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 기준이 서니 길이 보이오.,1
health_A_geum_df_water,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_geum_df_water,state,분별이 조금 흐려도 오늘은 바로잡을 수 있소. 물기운도 때를 맞추오.,1
health_A_geum_df_wood,intro,건강운은 분별이 살아 있소. 나서도 좋겠소.,1
health_A_geum_df_wood,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 기준이 서니 길이 보이오.,1
health_A_geum_df_wood,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_geum_df_wood,state,분별이 조금 흐려도 오늘은 바로잡을 수 있소. 변화도 좋은 쪽으로 움직이오.,1
health_A_geum_ex_earth,intro,건강운은 분별이 살아 있소. 나서도 좋겠소.,1
health_A_geum_ex_earth,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 기준이 서니 길이 보이오.,1
health_A_geum_ex_earth,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_geum_ex_earth,state,분별이 강하게 살아 길을 돕소. 차분한 기운도 길을 돕소.,1
health_A_geum_ex_fire,intro,건강운은 분별이 살아 있소. 나서도 좋겠소.,1
health_A_geum_ex_fire,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 기준이 서니 길이 보이오.,1
health_A_geum_ex_fire,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_geum_ex_fire,state,분별이 강하게 살아 길을 돕소. 밝은 기운이 힘을 보태오.,1
health_A_geum_ex_water,intro,건강운은 분별이 살아 있소. 나서도 좋겠소.,1
health_A_geum_ex_water,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 기준이 서니 길이 보이오.,1
health_A_geum_ex_water,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_geum_ex_water,state,분별이 강하게 살아 길을 돕소. 물기운도 때를 맞추오.,1
health_A_geum_ex_wood,intro,건강운은 분별이 살아 있소. 나서도 좋겠소.,1
health_A_geum_ex_wood,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 기준이 서니 길이 보이오.,1
health_A_geum_ex_wood,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_geum_ex_wood,state,분별이 강하게 살아 길을 돕소. 변화도 좋은 쪽으로 움직이오.,1
health_A_hwa_df_earth,intro,건강운은 불기운이 살아 있소. 나서도 좋겠소.,1
health_A_hwa_df_earth,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 움직일 힘이 살아 있소.,1
health_A_hwa_df_earth,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_hwa_df_earth,state,불기운이 조금 흐려도 오늘은 바로잡을 수 있소. 차분한 기운도 길을 돕소.,1
health_A_hwa_df_fire,intro,건강운은 불기운이 살아 있소. 나서도 좋겠소.,1
health_A_hwa_df_fire,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 움직일 힘이 살아 있소.,1
health_A_hwa_df_fire,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_hwa_df_fire,state,불기운이 조금 흐려도 오늘은 바로잡을 수 있소. 밝은 기운이 힘을 보태오.,1
health_A_hwa_df_water,intro,건강운은 불기운이 살아 있소. 나서도 좋겠소.,1
health_A_hwa_df_water,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 움직일 힘이 살아 있소.,1
health_A_hwa_df_water,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_hwa_df_water,state,불기운이 조금 흐려도 오늘은 바로잡을 수 있소. 물기운도 때를 맞추오.,1
health_A_hwa_df_wood,intro,건강운은 불기운이 살아 있소. 나서도 좋겠소.,1
health_A_hwa_df_wood,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 움직일 힘이 살아 있소.,1
health_A_hwa_df_wood,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_hwa_df_wood,state,불기운이 조금 흐려도 오늘은 바로잡을 수 있소. 변화도 좋은 쪽으로 움직이오.,1
health_A_hwa_ex_earth,intro,건강운은 불기운이 살아 있소. 나서도 좋겠소.,1
health_A_hwa_ex_earth,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 움직일 힘이 살아 있소.,1
health_A_hwa_ex_earth,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_hwa_ex_earth,state,불기운이 강하게 살아 길을 돕소. 차분한 기운도 길을 돕소.,1
health_A_hwa_ex_fire,intro,건강운은 불기운이 살아 있소. 나서도 좋겠소.,1
health_A_hwa_ex_fire,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 움직일 힘이 살아 있소.,1
health_A_hwa_ex_fire,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_hwa_ex_fire,state,불기운이 강하게 살아 길을 돕소. 밝은 기운이 힘을 보태오.,1
health_A_hwa_ex_water,intro,건강운은 불기운이 살아 있소. 나서도 좋겠소.,1
health_A_hwa_ex_water,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 움직일 힘이 살아 있소.,1
health_A_hwa_ex_water,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_hwa_ex_water,state,불기운이 강하게 살아 길을 돕소. 물기운도 때를 맞추오.,1
health_A_hwa_ex_wood,intro,건강운은 불기운이 살아 있소. 나서도 좋겠소.,1
health_A_hwa_ex_wood,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 움직일 힘이 살아 있소.,1
health_A_hwa_ex_wood,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_hwa_ex_wood,state,불기운이 강하게 살아 길을 돕소. 변화도 좋은 쪽으로 움직이오.,1
health_A_mok_df_earth,intro,건강운은 목기운이 살아 있소. 나서도 좋겠소.,1
health_A_mok_df_earth,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
health_A_mok_df_earth,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_mok_df_earth,state,목기운이 조금 흐려도 오늘은 바로잡을 수 있소. 차분한 기운도 길을 돕소.,1
health_A_mok_df_fire,intro,건강운은 목기운이 살아 있소. 나서도 좋겠소.,1
health_A_mok_df_fire,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
health_A_mok_df_fire,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_mok_df_fire,state,목기운이 조금 흐려도 오늘은 바로잡을 수 있소. 밝은 기운이 힘을 보태오.,1
health_A_mok_df_water,intro,건강운은 목기운이 살아 있소. 나서도 좋겠소.,1
health_A_mok_df_water,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
health_A_mok_df_water,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_mok_df_water,state,목기운이 조금 흐려도 오늘은 바로잡을 수 있소. 물기운도 때를 맞추오.,1
health_A_mok_df_wood,intro,건강운은 목기운이 살아 있소. 나서도 좋겠소.,1
health_A_mok_df_wood,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
health_A_mok_df_wood,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_mok_df_wood,state,목기운이 조금 흐려도 오늘은 바로잡을 수 있소. 변화도 좋은 쪽으로 움직이오.,1
health_A_mok_ex_earth,intro,건강운은 목기운이 살아 있소. 나서도 좋겠소.,1
health_A_mok_ex_earth,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
health_A_mok_ex_earth,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_mok_ex_earth,state,목기운이 강하게 살아 길을 돕소. 차분한 기운도 길을 돕소.,1
health_A_mok_ex_fire,intro,건강운은 목기운이 살아 있소. 나서도 좋겠소.,1
health_A_mok_ex_fire,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
health_A_mok_ex_fire,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_mok_ex_fire,state,목기운이 강하게 살아 길을 돕소. 밝은 기운이 힘을 보태오.,1
health_A_mok_ex_water,intro,건강운은 목기운이 살아 있소. 나서도 좋겠소.,1
health_A_mok_ex_water,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
health_A_mok_ex_water,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_mok_ex_water,state,목기운이 강하게 살아 길을 돕소. 물기운도 때를 맞추오.,1
health_A_mok_ex_wood,intro,건강운은 목기운이 살아 있소. 나서도 좋겠소.,1
health_A_mok_ex_wood,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 새 길이 보이오.,1
health_A_mok_ex_wood,action,몸을 조금 더 움직이시오. 좋은 때를 그냥 보내지 마시오.,1
health_A_mok_ex_wood,state,목기운이 강하게 살아 길을 돕소. 변화도 좋은 쪽으로 움직이오.,1
health_A_su_df_earth,intro,건강운은 물기운이 살아 있소. 나서도 좋겠소.,1
health_A_su_df_earth,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
health_A_su_df_earth,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_su_df_earth,state,물기운이 조금 흐려도 오늘은 바로잡을 수 있소. 차분한 기운도 길을 돕소.,1
health_A_su_df_fire,intro,건강운은 물기운이 살아 있소. 나서도 좋겠소.,1
health_A_su_df_fire,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
health_A_su_df_fire,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_su_df_fire,state,물기운이 조금 흐려도 오늘은 바로잡을 수 있소. 밝은 기운이 힘을 보태오.,1
health_A_su_df_water,intro,건강운은 물기운이 살아 있소. 나서도 좋겠소.,1
health_A_su_df_water,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
health_A_su_df_water,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_su_df_water,state,물기운이 조금 흐려도 오늘은 바로잡을 수 있소. 물기운도 때를 맞추오.,1
health_A_su_df_wood,intro,건강운은 물기운이 살아 있소. 나서도 좋겠소.,1
health_A_su_df_wood,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
health_A_su_df_wood,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_su_df_wood,state,물기운이 조금 흐려도 오늘은 바로잡을 수 있소. 변화도 좋은 쪽으로 움직이오.,1
health_A_su_ex_earth,intro,건강운은 물기운이 살아 있소. 나서도 좋겠소.,1
health_A_su_ex_earth,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
health_A_su_ex_earth,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_su_ex_earth,state,물기운이 강하게 살아 길을 돕소. 차분한 기운도 길을 돕소.,1
health_A_su_ex_fire,intro,건강운은 물기운이 살아 있소. 나서도 좋겠소.,1
health_A_su_ex_fire,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
health_A_su_ex_fire,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_su_ex_fire,state,물기운이 강하게 살아 길을 돕소. 밝은 기운이 힘을 보태오.,1
health_A_su_ex_water,intro,건강운은 물기운이 살아 있소. 나서도 좋겠소.,1
health_A_su_ex_water,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
health_A_su_ex_water,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_su_ex_water,state,물기운이 강하게 살아 길을 돕소. 물기운도 때를 맞추오.,1
health_A_su_ex_wood,intro,건강운은 물기운이 살아 있소. 나서도 좋겠소.,1
health_A_su_ex_wood,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 때를 읽는 감이 살아 있소.,1
health_A_su_ex_wood,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_su_ex_wood,state,물기운이 강하게 살아 길을 돕소. 변화도 좋은 쪽으로 움직이오.,1
health_A_to_df_earth,intro,건강운은 토기운이 살아 있소. 나서도 좋겠소.,1
health_A_to_df_earth,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 중심이 크게 흔들리지 않소.,1
health_A_to_df_earth,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_to_df_earth,state,토기운이 조금 흐려도 오늘은 바로잡을 수 있소. 차분한 기운도 길을 돕소.,1
health_A_to_df_fire,intro,건강운은 토기운이 살아 있소. 나서도 좋겠소.,1
health_A_to_df_fire,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 중심이 크게 흔들리지 않소.,1
health_A_to_df_fire,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_to_df_fire,state,토기운이 조금 흐려도 오늘은 바로잡을 수 있소. 밝은 기운이 힘을 보태오.,1
health_A_to_df_water,intro,건강운은 토기운이 살아 있소. 나서도 좋겠소.,1
health_A_to_df_water,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 중심이 크게 흔들리지 않소.,1
health_A_to_df_water,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_to_df_water,state,토기운이 조금 흐려도 오늘은 바로잡을 수 있소. 물기운도 때를 맞추오.,1
health_A_to_df_wood,intro,건강운은 토기운이 살아 있소. 나서도 좋겠소.,1
health_A_to_df_wood,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 중심이 크게 흔들리지 않소.,1
health_A_to_df_wood,action,가벼운 활동부터 시작하시오. 오늘은 과감히 움직이시오.,1
health_A_to_df_wood,state,토기운이 조금 흐려도 오늘은 바로잡을 수 있소. 변화도 좋은 쪽으로 움직이오.,1
health_A_to_ex_earth,intro,건강운은 토기운이 살아 있소. 나서도 좋겠소.,1
health_A_to_ex_earth,effect,몸 상태는 좋은 쪽으로 풀릴 수 있소. 중심이 크게 흔들리지 않소.,1
